City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
276,poum,NC,2020-12-08 08:04:57,-20.23,164.02,80.62,80,85,14.32
277,ancud,CL,2020-12-08 08:04:57,-41.87,-73.82,53.6,100,90,9.17
278,palmeiras de goias,BR,2020-12-08 08:04:58,-16.8,-49.93,68.27,96,100,2.01
279,mugur-aksy,RU,2020-12-08 08:04:58,50.35,90.5,8.4,84,33,4.56
280,puerto escondido,MX,2020-12-08 08:04:58,15.85,-97.07,75.24,66,35,4.72
281,teguldet,RU,2020-12-08 08:04:58,57.31,88.17,10.56,94,100,11.14
282,taltal,CL,2020-12-08 08:04:59,-25.4,-70.48,58.84,81,60,2.57
283,aranos,NA,2020-12-08 08:04:59,-24.13,19.12,84.09,28,0,10.69
284,mount isa,AU,2020-12-08 08:04:59,-20.73,139.5,91.4,10,100,17.22
285,esperance,AU,2020-12-08 08:04:59,-33.87,121.9,86.0,35,0,18.34
286,rock springs,US,2020-12-08 08:00:34,41.59,-109.2,28.56,73,0,4.5
287,sawakin,SD,2020-12-08 08:03:20,19.11,37.33,81.95,51,0,15.17
288,evensk,RU,2020-12-08 08:05:00,61.95,159.23,6.82,90,98,7.34
289,swellendam,ZA,2020-12-08 08:05:00,-34.02,20.44,71.6,73,9,6.93
290,hamilton,US,2020-12-08 08:05:00,39.18,-84.53,30.99,68,90,6.93
291,tasiilaq,GL,2020-12-08 08:05:00,65.61,-37.64,17.6,61,0,3.36
292,tabou,CI,2020-12-08 08:05:01,4.42,-7.35,79.72,82,1,3.65
293,santa vitoria do palmar,BR,2020-12-08 08:00:34,-33.52,-53.37,61.34,87,37,5.91
294,ayotzintepec,MX,2020-12-08 08:05:01,17.67,-96.13,60.28,62,56,2.95
295,panjab,AF,2020-12-08 08:05:03,34.39,67.02,32.34,92,98,5.3
296,tanggu,CN,2020-12-08 08:05:04,39.02,117.65,33.8,29,0,4.47
297,villazon,BO,2020-12-08 08:01:27,-22.09,-65.59,48.42,75,15,1.39
298,rampura,IN,2020-12-08 08:05:04,30.25,75.23,82.76,18,0,3.4
299,lagoa,PT,2020-12-08 08:05:04,39.05,-27.98,60.17,73,100,17.16
300,hope,US,2020-12-08 08:00:35,33.67,-93.59,36.0,89,0,4.88
301,taicheng,CN,2020-12-08 08:05:05,38.73,113.23,24.8,72,87,1.74
302,westport,US,2020-12-08 08:05:05,41.14,-73.36,32.0,89,90,8.05
303,juneau,US,2020-12-08 08:05:05,58.3,-134.42,42.8,81,90,18.34
304,ust-karsk,RU,2020-12-08 08:05:06,52.7,118.81,8.47,90,50,5.08
305,santa maria del oro,MX,2020-12-08 08:05:06,25.93,-105.37,40.03,64,61,3.49
306,altamira,BR,2020-12-08 08:01:34,-3.2,-52.21,71.92,97,99,1.03
307,zarubino,RU,2020-12-08 08:05:06,42.63,131.09,28.8,76,0,11.07
308,talnakh,RU,2020-12-08 08:05:06,69.49,88.4,-16.6,75,40,29.08
309,pilar,BR,2020-12-08 08:05:07,-9.6,-35.96,69.8,94,20,2.24
310,bilibino,RU,2020-12-08 08:05:07,68.05,166.44,-5.4,89,47,2.53
311,faanui,PF,2020-12-08 08:05:07,-16.48,-151.75,80.55,75,100,15.28
312,namibe,AO,2020-12-08 08:05:07,-15.2,12.15,73.44,56,11,10.85
313,salalah,OM,2020-12-08 08:05:07,17.02,54.09,86.0,35,0,11.41
314,auki,SB,2020-12-08 08:05:08,-8.77,160.7,80.02,80,97,2.19
315,tashla,RU,2020-12-08 08:05:08,51.77,52.74,13.77,91,0,5.93
316,batagay-alyta,RU,2020-12-08 08:05:08,67.8,130.41,-31.38,82,16,1.28
317,damara,CF,2020-12-08 08:05:08,4.96,18.7,75.2,78,85,3.36
318,sabang,ID,2020-12-08 08:05:09,5.89,95.32,81.3,79,5,14.45
319,budelsdorf,DE,2020-12-08 08:05:09,54.32,9.68,39.99,86,75,3.36
320,saint-louis,SN,2020-12-08 08:05:09,16.33,-15.0,66.2,52,0,2.24
321,jalu,LY,2020-12-08 08:05:09,29.03,21.55,60.04,34,0,1.25
322,sorland,NO,2020-12-08 08:05:10,67.67,12.69,42.8,81,90,23.04
323,fairbanks,US,2020-12-08 08:05:10,64.84,-147.72,0.0,84,20,3.78
324,igunga,TZ,2020-12-08 08:01:49,-4.28,33.88,83.93,42,0,3.38
325,udachnyy,RU,2020-12-08 08:05:11,66.42,112.4,-20.2,82,90,4.47
326,charleston,US,2020-12-08 08:04:44,32.78,-79.93,42.8,75,90,5.82
327,kushima,JP,2020-12-08 08:05:11,31.46,131.23,60.8,48,75,9.17
328,honningsvag,NO,2020-12-08 08:05:11,70.98,25.97,32.0,86,40,8.05
329,arinos,BR,2020-12-08 08:05:11,-15.92,-46.11,70.77,88,100,1.14
330,luderitz,NA,2020-12-08 08:05:12,-26.65,15.16,68.25,61,4,6.31
331,poso,ID,2020-12-08 08:05:12,-1.4,120.75,84.24,74,100,3.89
332,lorengau,PG,2020-12-08 08:05:12,-2.02,147.27,84.16,69,97,5.48
333,leningradskiy,RU,2020-12-08 08:05:12,69.38,178.42,7.12,86,12,5.21
334,vila,PT,2020-12-08 08:05:12,42.03,-8.16,41.0,94,94,7.0
335,hasaki,JP,2020-12-08 08:05:13,35.73,140.83,54.0,66,75,8.05
336,beringovskiy,RU,2020-12-08 08:05:13,63.05,179.32,13.5,92,13,4.05
337,tura,IN,2020-12-08 08:05:13,25.52,90.22,72.32,65,68,1.88
338,jiuquan,CN,2020-12-08 08:05:13,39.74,98.52,24.73,96,100,7.43
339,katobu,ID,2020-12-08 08:05:13,-4.94,122.53,89.06,55,100,3.96
340,sitka,US,2020-12-08 08:05:14,57.05,-135.33,44.6,81,90,6.93
341,chuzhou,CN,2020-12-08 08:05:14,32.32,118.3,45.0,65,84,1.99
342,robertsport,LR,2020-12-08 08:05:14,6.75,-11.37,76.69,89,5,7.81
343,karratha,AU,2020-12-08 08:05:14,-20.74,116.85,90.61,49,85,17.49
344,mwene-ditu,CD,2020-12-08 08:05:15,-7.0,23.45,71.29,91,99,2.93
345,marrakesh,MA,2020-12-08 08:03:54,31.63,-8.01,41.0,86,0,3.36
346,bintulu,MY,2020-12-08 08:05:15,3.17,113.03,87.8,79,40,10.29
347,sokolovyy,RU,2020-12-08 08:05:15,51.57,45.83,19.24,91,0,7.61
348,nyagan,RU,2020-12-08 08:05:16,62.14,65.39,20.57,97,85,3.04
349,shimoda,JP,2020-12-08 08:05:16,34.67,138.95,59.0,58,75,6.93
350,sabzevar,IR,2020-12-08 08:05:16,36.21,57.68,42.8,63,40,4.09
351,saint-augustin,CA,2020-12-08 08:05:17,51.23,-58.65,31.23,94,98,10.87
352,okato,NZ,2020-12-08 08:05:17,-39.2,173.88,64.0,97,100,4.0
353,ambilobe,MG,2020-12-08 08:05:17,-13.2,49.05,94.33,45,20,4.5
354,trairi,BR,2020-12-08 08:05:17,-3.28,-39.27,78.49,76,100,11.39
355,show low,US,2020-12-08 08:05:18,34.25,-110.03,28.4,36,1,4.7
356,inverell,AU,2020-12-08 08:05:18,-29.78,151.12,73.0,25,0,5.01
357,biltine,TD,2020-12-08 08:05:18,14.53,20.92,89.31,12,14,22.68
358,banposh,IN,2020-12-08 08:05:18,22.25,84.8,84.29,27,0,2.86
359,praia,CV,2020-12-08 08:05:19,14.92,-23.51,73.4,69,75,14.99
360,palekh,RU,2020-12-08 08:05:19,56.8,41.86,21.94,90,30,2.26
361,half moon bay,US,2020-12-08 08:05:19,37.46,-122.43,71.6,17,1,18.34
362,scottsboro,US,2020-12-08 08:05:19,34.67,-86.03,35.6,74,90,4.7
363,san jose,US,2020-12-08 08:03:29,37.34,-121.89,57.99,39,0,1.01
364,am timan,TD,2020-12-08 08:05:20,11.03,20.28,87.64,14,0,11.86
365,ust-kuyga,RU,2020-12-08 08:05:20,70.02,135.6,-36.26,80,3,4.81
366,aksarka,RU,2020-12-08 08:05:20,66.56,67.8,-3.44,84,29,7.07
367,touros,BR,2020-12-08 08:05:20,-5.2,-35.46,71.6,94,40,4.7
368,tilichiki,RU,2020-12-08 08:05:20,60.47,166.1,9.27,96,99,3.76
369,kindu,CD,2020-12-08 08:05:21,-2.95,25.95,77.31,75,100,3.15
370,odweyne,SO,2020-12-08 08:05:21,9.41,45.06,79.9,26,75,17.65
371,hunchun,CN,2020-12-08 08:05:21,42.87,130.36,24.94,74,0,3.56
372,hikari,JP,2020-12-08 08:05:21,33.95,131.95,55.4,37,20,8.05
373,pangkalanbuun,ID,2020-12-08 08:00:38,-2.68,111.62,91.89,52,38,7.14
374,nantucket,US,2020-12-08 08:05:22,41.28,-70.1,36.0,85,100,13.0
375,lastoursville,GA,2020-12-08 08:05:22,-0.81,12.73,69.8,100,75,1.12
376,ravar,IR,2020-12-08 08:05:22,31.27,56.81,47.17,56,13,3.76
377,kovdor,RU,2020-12-08 08:05:22,67.57,30.48,30.33,99,100,2.62
378,blenheim,NZ,2020-12-08 08:05:23,-41.52,173.95,68.0,67,100,1.99
379,kabelvag,NO,2020-12-08 08:05:23,68.21,14.48,39.2,80,75,18.34
380,berezovyy,RU,2020-12-08 08:05:23,51.67,135.7,4.41,81,27,6.33
381,belmonte,BR,2020-12-08 08:05:23,-15.86,-38.88,69.8,88,0,4.7
382,nova borova,UA,2020-12-08 08:05:24,50.69,28.63,21.22,89,62,16.17
383,synya,RU,2020-12-08 08:05:24,65.37,58.04,24.94,99,92,2.82
384,yertsevo,RU,2020-12-08 08:05:24,60.8,40.09,17.62,92,73,7.54
385,linxia,CN,2020-12-08 08:05:24,35.6,103.21,36.1,75,42,3.47
386,byron bay,AU,2020-12-08 08:05:24,-28.65,153.62,77.0,61,71,13.87
387,severo-kurilsk,RU,2020-12-08 08:05:25,50.68,156.12,23.43,86,99,5.88
388,svetlyy,RU,2020-12-08 08:05:25,54.67,20.13,32.0,91,90,15.66
389,hualmay,PE,2020-12-08 08:05:25,-11.1,-77.61,66.07,83,100,5.7
390,celestun,MX,2020-12-08 08:05:25,20.87,-90.4,70.57,71,45,12.77
391,kurilsk,RU,2020-12-08 08:05:26,45.23,147.88,31.5,91,99,20.22
392,aklavik,CA,2020-12-08 08:05:26,68.22,-135.01,1.4,84,100,5.82
393,kavieng,PG,2020-12-08 08:05:26,-2.57,150.8,84.29,70,85,4.68
394,egvekinot,RU,2020-12-08 08:05:27,66.32,-179.17,4.44,83,0,4.25
395,the valley,AI,2020-12-08 08:05:27,18.22,-63.06,77.0,83,20,4.7
396,wamba,NG,2020-12-08 08:05:27,8.93,8.6,83.16,31,98,3.38
397,yulara,AU,2020-12-08 08:05:27,-25.24,130.99,93.2,8,50,14.99
398,cervo,ES,2020-12-08 08:05:27,43.67,-7.41,44.01,87,43,8.99
399,marin,US,2020-12-08 08:05:28,38.07,-122.73,41.0,56,1,2.62
400,obo,CF,2020-12-08 08:05:28,5.4,26.49,89.6,20,0,7.4
401,norman wells,CA,2020-12-08 08:05:28,65.28,-126.83,-0.4,84,90,2.06
402,itarema,BR,2020-12-08 08:05:28,-2.92,-39.92,79.09,75,100,16.4
403,vao,NC,2020-12-08 08:05:29,-22.67,167.48,77.79,88,100,15.12
404,acari,PE,2020-12-08 08:05:29,-15.43,-74.62,68.14,68,100,2.57
405,nsanje,MW,2020-12-08 08:05:29,-16.92,35.26,89.2,52,68,4.56
406,mackenzie,CA,2020-12-08 08:05:30,55.3,-123.17,32.0,91,90,3.36
407,bagojo,MX,2020-12-08 08:05:30,25.87,-109.12,58.91,47,0,1.61
408,nuuk,GL,2020-12-08 08:05:30,64.18,-51.72,21.2,57,0,10.29
409,atar,MR,2020-12-08 08:05:30,20.52,-13.05,59.36,34,61,9.17
410,mbuji-mayi,CD,2020-12-08 08:05:30,-6.15,23.6,75.29,84,97,2.98
411,leshukonskoye,RU,2020-12-08 08:05:31,64.9,45.76,25.63,97,100,8.5
412,nouadhibou,MR,2020-12-08 08:05:31,20.93,-17.03,59.0,62,0,13.87
413,muroto,JP,2020-12-08 08:05:31,33.28,134.15,59.0,47,0,10.29
414,tahta,EG,2020-12-08 08:05:32,26.77,31.5,68.0,32,0,4.7
415,rupert,US,2020-12-08 08:05:32,42.62,-113.68,26.62,85,11,4.65
416,vilyuysk,RU,2020-12-08 08:05:32,63.76,121.62,-25.55,86,100,4.38
417,taunggyi,MM,2020-12-08 08:05:32,20.78,97.03,72.14,49,77,2.46
418,alamosa,US,2020-12-08 08:05:32,37.47,-105.87,30.2,36,1,13.87
419,umm lajj,SA,2020-12-08 08:01:39,25.02,37.27,81.16,27,0,5.84
420,aquin,HT,2020-12-08 08:05:33,18.28,-73.4,74.43,82,40,1.68
421,khandyga,RU,2020-12-08 08:05:33,62.67,135.6,-20.16,88,92,2.37
422,petropavlovsk-kamchatskiy,RU,2020-12-08 08:05:33,53.05,158.65,10.4,72,39,6.71
423,solnechnyy,RU,2020-12-08 08:05:33,50.72,136.63,7.25,78,0,3.22
424,antsohihy,MG,2020-12-08 08:02:31,-14.88,47.99,98.89,41,10,3.11
425,ketchikan,US,2020-12-08 08:05:34,55.34,-131.65,44.6,93,90,12.75
426,omboue,GA,2020-12-08 08:05:34,-1.57,9.26,79.97,84,100,11.27
427,safaga,EG,2020-12-08 08:05:34,26.73,33.94,75.2,60,0,3.36
428,asyut,EG,2020-12-08 08:03:58,27.18,31.18,62.6,51,0,4.7
429,houma,US,2020-12-08 08:05:35,29.6,-90.72,41.0,93,1,5.73
430,port hedland,AU,2020-12-08 08:05:35,-20.32,118.57,91.4,55,98,28.86
431,ocampo,MX,2020-12-08 08:05:35,21.65,-101.5,45.91,65,95,4.07
432,vestmannaeyjar,IS,2020-12-08 08:05:35,63.44,-20.27,39.2,86,90,24.16
433,ngunguru,NZ,2020-12-08 08:05:36,-35.62,174.5,69.01,85,44,5.99
434,madang,PG,2020-12-08 08:05:36,-5.22,145.8,81.32,80,14,3.83
435,osorno,CL,2020-12-08 08:01:40,-40.57,-73.15,53.6,93,67,10.29
436,florianopolis,BR,2020-12-08 08:05:36,-27.61,-48.5,69.8,94,75,2.24
437,itagiba,BR,2020-12-08 08:05:36,-14.28,-39.84,67.98,91,75,0.43
438,luanda,AO,2020-12-08 08:04:48,-8.84,13.23,78.8,78,75,6.93
439,chapleau,CA,2020-12-08 08:05:37,47.84,-83.4,19.36,97,0,4.43
440,kisanga,TZ,2020-12-08 08:05:37,-7.44,37.7,90.55,49,22,4.9
441,montepuez,MZ,2020-12-08 08:05:37,-13.13,39.0,93.97,32,5,4.03
442,san martin,AR,2020-12-08 08:05:37,-33.08,-68.47,71.6,56,0,2.24
443,pacific grove,US,2020-12-08 08:05:38,36.62,-121.92,57.0,47,0,1.99
444,moose factory,CA,2020-12-08 08:05:38,51.26,-80.61,19.4,92,90,10.29
445,tucuman,AR,2020-12-08 08:02:59,-26.82,-65.22,66.2,88,0,5.82
446,yakeshi,CN,2020-12-08 08:05:38,49.28,120.73,-0.9,90,23,7.87
447,puerto madryn,AR,2020-12-08 08:05:38,-42.77,-65.04,75.38,26,100,15.86
448,yerbogachen,RU,2020-12-08 08:05:38,61.28,108.01,2.23,93,100,3.85
449,sandovo,RU,2020-12-08 08:05:39,58.46,36.41,20.35,91,0,7.78
450,wonthaggi,AU,2020-12-08 08:05:39,-38.6,145.59,60.01,66,34,14.72
451,mount gambier,AU,2020-12-08 08:05:39,-37.83,140.77,59.0,62,90,14.99
452,nicoya,CR,2020-12-08 08:05:39,10.15,-85.45,72.75,85,0,7.14
453,antofagasta,CL,2020-12-08 08:02:47,-23.65,-70.4,62.6,77,90,5.82
454,ucluelet,CA,2020-12-08 08:05:40,48.93,-125.55,52.0,93,100,9.82
455,karatau,KZ,2020-12-08 08:05:40,43.17,70.47,25.84,89,83,4.18
456,bambanglipuro,ID,2020-12-08 08:03:26,-7.95,110.28,86.13,64,57,12.08
457,nansio,TZ,2020-12-08 08:05:41,-2.13,33.05,75.2,83,75,5.82
458,yining,CN,2020-12-08 08:05:41,29.04,114.56,53.74,65,49,0.96
459,vestavia hills,US,2020-12-08 08:04:24,33.45,-86.79,32.0,83,0,4.0
460,muhos,FI,2020-12-08 08:05:41,64.81,25.99,24.01,92,0,6.93
461,abu dhabi,AE,2020-12-08 08:01:35,24.47,54.37,78.8,44,40,11.41
462,gerash,IR,2020-12-08 08:05:41,27.67,54.14,60.8,72,0,6.02
463,yuci,CN,2020-12-08 08:05:42,37.68,112.73,30.2,36,100,4.47
464,amahai,ID,2020-12-08 08:05:42,-3.33,128.92,83.23,75,100,1.81
465,shitkino,RU,2020-12-08 08:05:42,56.37,98.35,16.0,94,100,13.78
466,champlin,US,2020-12-08 08:05:42,45.19,-93.4,30.99,92,90,6.93
467,nabire,ID,2020-12-08 08:05:43,-3.37,135.48,82.11,73,100,1.59
468,yamada,JP,2020-12-08 08:05:43,39.47,141.95,39.16,70,5,6.49
469,kyzyl,RU,2020-12-08 08:05:43,51.7,94.45,-3.01,89,100,0.51
470,asosa,ET,2020-12-08 08:05:43,10.07,34.53,85.62,26,64,4.56
471,praya,CV,2020-12-08 08:05:43,14.92,-23.51,73.4,69,75,14.99
472,coxim,BR,2020-12-08 08:05:44,-18.51,-54.76,72.46,75,58,1.16
473,kamenka,RU,2020-12-08 08:05:44,51.32,42.77,21.0,72,0,9.15
474,fehervarcsurgo,HU,2020-12-08 08:05:44,47.29,18.26,37.4,100,90,17.22
475,znamenskoye,RU,2020-12-08 08:05:45,57.13,73.83,21.34,97,98,4.9
476,nizwa,OM,2020-12-08 08:05:45,22.93,57.53,84.72,18,0,15.9
477,sandnessjoen,NO,2020-12-08 08:05:45,66.02,12.63,44.6,52,0,17.22
478,ishigaki,JP,2020-12-08 08:05:45,24.34,124.16,71.6,100,75,16.11
479,challapata,BO,2020-12-08 08:05:46,-18.9,-66.77,50.95,46,100,2.35
480,uitenhage,ZA,2020-12-08 08:05:46,-33.76,25.4,73.4,78,20,10.29
481,devils lake,US,2020-12-08 08:05:46,48.11,-98.87,32.0,80,93,5.01
482,zhezkazgan,KZ,2020-12-08 08:05:46,47.8,67.71,3.2,84,75,4.47
483,paamiut,GL,2020-12-08 08:05:47,61.99,-49.67,28.18,80,0,9.22
484,susanville,US,2020-12-08 08:05:47,40.42,-120.65,26.6,79,1,4.7
485,kismayo,SO,2020-12-08 08:05:47,-0.36,42.55,86.34,61,14,8.77
486,meulaboh,ID,2020-12-08 08:05:47,4.14,96.13,84.16,69,93,5.82
487,uyuni,BO,2020-12-08 08:05:48,-20.46,-66.83,45.97,45,75,7.2
488,fare,PF,2020-12-08 08:05:48,-16.7,-151.02,79.39,79,99,21.59
489,san vicente,AR,2020-12-08 08:05:48,-26.62,-54.13,57.72,96,0,1.68
490,naron,ES,2020-12-08 08:05:48,43.52,-8.15,51.01,81,75,11.41
491,okakarara,NA,2020-12-08 08:05:49,-20.58,17.43,82.92,31,0,5.93
492,torrevieja,ES,2020-12-08 08:05:49,37.98,-0.68,52.0,61,95,11.01
493,acapulco,MX,2020-12-08 08:04:40,16.86,-99.89,75.74,81,0,4.63
494,turukhansk,RU,2020-12-08 08:05:49,65.82,87.98,-16.74,89,100,6.44
495,marystown,CA,2020-12-08 08:05:49,47.17,-55.15,40.1,82,84,11.72
496,langxiang,CN,2020-12-08 08:05:50,46.95,128.88,11.62,85,0,3.44
497,gao,ML,2020-12-08 08:05:50,16.64,1.64,77.41,23,41,14.0
498,chapais,CA,2020-12-08 08:05:50,49.78,-74.85,3.2,84,90,3.36
499,cabedelo,BR,2020-12-08 08:05:51,-6.98,-34.83,73.4,100,40,2.24
500,jieshi,CN,2020-12-08 08:05:51,22.81,115.83,71.01,61,92,1.99
501,aasiaat,GL,2020-12-08 08:05:51,68.71,-52.87,19.54,89,100,11.7
502,san angelo,US,2020-12-08 08:05:52,31.46,-100.44,39.2,60,1,6.93
503,bousse,BF,2020-12-08 08:05:52,12.66,-1.89,73.4,38,9,4.7
504,vallenar,CL,2020-12-08 08:05:52,-28.57,-70.76,56.95,74,0,1.66
505,muros,ES,2020-12-08 08:05:53,42.78,-9.06,45.0,93,28,1.01
506,lumphat,KH,2020-12-08 08:05:53,13.49,106.98,87.06,49,15,2.01
507,ko samui,TH,2020-12-08 08:05:53,9.54,99.94,89.6,62,20,11.41
508,mahajanga,MG,2020-12-08 08:05:53,-15.72,46.32,91.4,59,20,4.7
509,gladstone,AU,2020-12-08 08:05:54,-23.85,151.25,80.6,74,75,5.82
510,ursulo galvan,MX,2020-12-08 08:05:54,22.73,-98.3,57.0,63,6,4.36
511,calama,CL,2020-12-08 08:05:54,-22.47,-68.93,48.2,31,0,17.22
512,nanortalik,GL,2020-12-08 08:05:54,60.14,-45.24,30.96,89,99,9.15
513,loncoche,CL,2020-12-08 08:05:54,-39.37,-72.63,55.4,93,90,10.29
514,sobolevo,RU,2020-12-08 08:05:55,54.43,31.9,20.23,89,0,13.31
515,tessalit,ML,2020-12-08 08:05:55,20.2,1.01,66.94,25,0,10.4
516,bahia blanca,AR,2020-12-08 08:05:55,-38.72,-62.27,72.5,35,0,18.57
517,borogontsy,RU,2020-12-08 08:05:55,62.67,131.17,-25.06,86,70,4.52
518,toktogul,KG,2020-12-08 08:05:55,41.87,72.94,33.76,85,92,1.23
519,chifeng,CN,2020-12-08 08:03:32,42.27,118.96,11.37,86,16,3.87
520,maceio,BR,2020-12-08 08:05:56,-9.67,-35.74,69.8,94,20,2.24
521,vanavara,RU,2020-12-08 08:05:56,60.34,102.28,8.01,94,100,8.34
522,jian,CN,2020-12-08 08:05:56,27.12,114.98,57.7,56,29,8.03
523,shingu,JP,2020-12-08 08:05:56,33.73,135.98,55.4,47,20,14.99
524,general higinio morinigo,PY,2020-12-08 08:05:57,-25.95,-55.92,58.03,94,0,1.12
525,syumsi,RU,2020-12-08 08:05:57,57.11,51.61,19.35,91,0,6.49
526,verkhoyansk,RU,2020-12-08 08:05:57,67.54,133.38,-39.46,75,29,0.89
527,nemuro,JP,2020-12-08 08:05:48,43.32,145.57,30.2,58,20,5.82
528,montrose,US,2020-12-08 08:05:58,38.42,-108.27,28.99,48,0,4.0
529,kaeo,NZ,2020-12-08 08:05:58,-35.1,173.78,69.01,85,5,5.99
530,rassvet,RU,2020-12-08 08:05:58,46.83,40.75,24.8,84,0,18.95
531,gwembe,ZM,2020-12-08 08:05:58,-16.5,27.61,66.56,96,100,7.11
532,broken hill,AU,2020-12-08 08:05:59,-31.95,141.43,73.4,23,0,12.75
533,constitucion,CL,2020-12-08 08:05:59,-35.33,-72.42,50.41,80,0,6.51
534,kasongo-lunda,CD,2020-12-08 08:05:59,-6.47,16.82,76.93,81,100,3.78
535,halifax,CA,2020-12-08 08:03:46,44.65,-63.57,32.0,91,100,3.36
536,burnie,AU,2020-12-08 08:06:00,-41.07,145.92,62.01,79,98,7.0
537,komsomolskiy,UZ,2020-12-08 08:06:00,40.43,71.72,39.2,69,67,4.7
538,barbastro,ES,2020-12-08 08:06:00,42.04,0.13,39.2,86,20,14.99
539,lusaka,ZM,2020-12-08 08:03:24,-15.41,28.29,69.8,94,90,3.36
540,shakawe,BW,2020-12-08 08:06:01,-18.37,21.85,80.38,59,96,8.39
541,puerto el triunfo,SV,2020-12-08 08:06:01,13.28,-88.55,75.2,73,0,4.7
542,sun valley,US,2020-12-08 08:06:01,39.6,-119.78,30.99,79,1,3.36
543,ialibu,PG,2020-12-08 08:06:01,-6.28,143.99,59.52,98,100,1.19
544,panama city,PA,2020-12-08 08:01:02,8.99,-79.52,77.0,100,100,4.7
545,meadow lake,US,2020-12-08 08:06:02,34.8,-106.54,36.0,67,1,1.14
546,buraydah,SA,2020-12-08 08:06:03,26.33,43.98,59.0,87,0,9.17
547,najran,SA,2020-12-08 08:06:03,17.49,44.13,66.2,42,0,6.93
548,giddarbaha,IN,2020-12-08 08:03:34,30.2,74.67,84.29,17,0,1.74
549,kargasok,RU,2020-12-08 08:06:04,59.06,80.86,8.13,94,47,9.4
550,puerto narino,CO,2020-12-08 08:06:04,-3.77,-70.38,75.2,100,75,1.99
551,salisbury,GB,2020-12-08 08:01:17,51.07,-1.8,30.99,92,40,5.26
552,bar-le-duc,FR,2020-12-08 08:06:04,48.75,5.17,35.6,100,100,3.36
553,izazi,TZ,2020-12-08 08:06:04,-7.2,35.73,82.4,42,20,10.29
554,kulhudhuffushi,MV,2020-12-08 08:06:05,6.62,73.07,82.45,78,0,13.09
